916,ANEW YOUNG PEOPLE SERVICES 
917,ARCO EAST MIDLANDS
918,ARCO 
919,ARGOS 
920,ARNOLD DAIRIES
921,ARTWORKS MIDLANDS 
922,ASHTEAD PLANT HIRE COMPANY 
923,B & Q
924,B&H MIDLAND SERVICES
925,BARNARDOS
926,BDA SURVEYING 
927,BEN GAMMON CONSULTING
928,BEST FABRICS
929,BLESSED ROBERT WIDMERPOOL ACADEMY
930,BLUEPRINT PROMOTIONAL PRODUCTS 
931,BOX IT NORTH MIDLANDS
932,BRIBAR TBL TENNIS
933,BRITISH GAS BUSINESS
934,BRITISH GAS TRADING 
935,BROADMARSH BUS STATION
936,BURDENS
937,CARLTON DESIGN & FABRICATION 
938,COMPLETE WEED CONTROL (NOTTINGHAM)
939,COSTA COFFEE
940,COUNTRY FRESH FOODS
941,COUTURE - PEOPLE H
942,CREATIVE FLAVOURS CATERING 
943,D G PRIVATE HIRE 
944,DALE SAUNA 
945,DISABILITIES LIVING CENTRE NOTTS
946,EASIYO PRODUCTS UK 
947,EAST MIDLAND SAW & TOO
948,EASTMIDLANDSTRAINS
949,EDEN SUPPORTED LIVING 
950,EDUFOCUS 
951,ENTERPRISE RENT A CAR UK 
952,EPIC PARTNERS
953,ESLAND NORTH 
954,EVANS VETTORI ARCHITECTS
955,F MARTIN 
956,FEDERATED INVESTERS STERLING LIQUIDITY FUND
957,FLICKR
958,FLOURISH HOME CARE CIC
959,FRANK KEY (NOTTS) 
960,FUTURES ADVICE SKILLS & EMPLOYMENT 
961,G F TOMLINSON BUILDING 
962,GARNERS CATERING EQUIPMENT 
963,GCH TECHNICAL SERVICES
964,GEOWISE 
965,GRAYS LOCKSMITHS
966,GREENFIELDS COMMUNITY CHILDCARE SERVICES
967,GRP SAFETY 
968,HAROLD POTTER 
969,HAVEN POWER 
970,HOMECARE DIRECT
971,HSBC CASH MACHINE
972,HUNTINGDON ACADEMY
973,INTELLIPOWER 
974,INTERCOUNTY ADOPTION CENTRE
975,IODA 
976,JBC PLANT HIRE (NOTTINGHAM) 
977,JOHN LEWIS
978,JRH SUPPORT 
979,JUST CHECKING 
980,KILLGERMS CHEMICAL
981,KONICA MINOLTA BUSINESS SOL EAST 
982,LABC EAST MIDLANDS REGION
983,LABOUR GROUP SUBS
984,LAUGHING DOG MUSIC
985,LAVERZIPS 
986,LIFE SAVERS DIRECT
987,LOUISE EVANS T/A FRAYED EDGES
988,MAGENTA (UK) 
989,MAILCHIMP
990,MAKRO SELF SERVICE NOT
991,MAPLIN-263
992,METCALF/LEENSIDE/L
993,MIKE MALONEY COUNTRY B&B 
994,MOORE LARGE
995,MORGAN TUCKER 
996,NATIONAL ENERGY SERVICES 
997,NATURESCAPE 
998,NEMS COMMUNITY BENEFIT SERVICES 
999,NORDIC PRODUCTS & SERVICES 
1000,NORTHERN TEA MERCHANTS 
1001,NOTTINGHAM ACADEMY
1002,NOTTINGHAM BREAKDOWN 
1003,NOTTINGHAM CITY COUNCIL FINANCE DEPT SPORTS & SOCIAL
1004,NOTTINGHAM CITY HOMES 
1005,NOTTINGHAM COMMUNITY TRANSPORT
1006,NOTTINGHAM CREDIT UNION 
1007,NOTTINGHAM TRENT UNIVERSITY
1008,NRS-UK
1009,NUVISION BIOTHERAPIES 
1010,OFFICE DEPOT
1011,OUR LADY & ST EDWARDS PRIMARY ACADEMY
1012,OUR LADY OF PERPETUAL SUCCOUR ACADEMY
1013,OUT N ABOUT MOBILITY 
1014,OUTDOOR EDUCATION ADVISERS PANEL
1015,PAYCARE
1016,PAYPAL  UKBUSINESSS
1017,PC WORLD
1018,PEOPLES HISTORY MU
1019,PERFECT MOTION SPORTS MARKETING 
1020,PERSONNEL HYGIENE SERV
1021,PHASE
1022,PHS GROUP 
1023,PO THE MEADOWS 0577
1024,POST OFFICE SHOP
1025,PR PROMOTIONS
1026,PRICEWATERHOUSE COOPERS
1027,PRUDENTIAL ASSURANCE COMPANY 
1028,RADCOMM UK 
1029,RADFORD CARE GROUP
1030,RAYMOND GUBBAY 
1031,REDFERN TRAVEL
1032,REED BUSINESS INFORMATION 
1033,RIVERSIDE PRIMARY ACADEMY
1034,ROB SHARP PLANT HIRE 
1035,ROBERT WOODHEAD 
1036,ROSSENDALES 
1037,SAINSBURYS 0813
1038,SECURITY DATA PRINT
1039,SHERWOOD FOREST HOSPITALS NHS TRUST
1040,SHOWSEC INTERNATIONAL 
1041,SLACK & CO FLOORCOVERINGS 
1042,SNEINTON ST STEPHENS ACADEMY
1043,SOUND PERSPECTIVE 
1044,SPACE INCLUSIVE
1045,ST ANNS WELL ACADEMY
1046,ST JOHN AMBULANCE SHARED SERVICES CENTRE
1047,ST MARGARET CLITHEROW PRIMARY ACADEMY
1048,SYCAMORE ACADEMY
1049,TESCO STORES 5329
1050,TESCO STORES 5628
1051,TEX BEESTON S/STN
1052,THE CALVERTON PRACTICE
1053,THE LENTON CENTRE
1054,THE NOTTINGHAM GATEWAY HOTEL 
1055,THE RANGE
1056,THOMSON REUTERS (PROFESSIONAL) UK 
1057,TNT UK 
1058,TRUCK LOADERS 
1059,TW ENGINEERING COMPANY 
1060,VICTORIA PINK TRANSCRIPTIONS
1061,WASTECYCLE 
1062,WATES CONSTRUCTION 
1063,WESTERN VALLEY STORES
1064,WHYBURN MEDICAL PRACTICE
1065,WILKO BEESTON (2)
1066,WILKO RETAIL LIMIT
1067,WITHY GROVE 
1068,WOLLATON PARK COMMUNITY ASSOCIATION
1069,WP-E-CAREERS 
1070,WWW.BUNZLCLEANINGSUPPL
1071,WWW.LTTVENDING.CO.UK
1072,WWW.MEACO.NET
1073,WWW.VIKING-DIRECT.CO.U
1074,WYNTAX CONSULTANCY SERVICES 
1075,A PLANT
1076,A PLANT HIRE
1077,A TOUCH OF HISTORY
1078,ACNA DAY CENTRE/LUNCHEON CLUB
1079,AKW MEDI CARE 
1080,AMAZON PRIME
1081,AMBERGATE SUPPLIES
1082,APEX WINDOW CLEANING CO
1083,B & Q CALL CENTRE
1084,BAKERSFIELD & NEIGHBOURHOOD COMM ASS
1085,BIG YELLOW S S NOTTING
1086,BLAST COMMUNICATIONS (UK) 
1087,BR3417 GIBBS&DANDY
1088,BROADOAK GROUP
1089,BROADOAK PARK
1090,BROADOAK PARK VILLAGE COMP RE R J PEARCE
1091,BUYING BUTLER
1092,C & S PROPERTY SERVICES 
1093,C P BERRY GROUNDWORKS 
1094,CHALLENGE CONSULTANCY 
1095,CHRISTIAN DAY 
1096,COLTON CARS  T/A TRENT CARS
1097,COMMODORE HOTEL
1098,COOLERAID 
1099,CURRYS
1100,D K N DECORATORS 
1101,DA LANGUAGES 
1102,DICOM 
1103,DOLPHIN MOBILITY EAST MIDLANDS 
1104,DSI BILLING 
1105,EAST MIDLANDS FABS
1106,EAST MIDLANDS TRAI
1107,EASYGAZEBOS
1108,EAT 
1109,EDEN SPRINGS UK 
1110,FACEBOOK CQK4L8A5S2
1111,FAMILY PLANNING ASSOCIATION
1112,FAWKES-CYCLES.CO.U
1113,FIELD HOUSE 
1114,FIELD HOUSE RESIDENTS ACCOUNT
1115,FOREST LODGE
1116,FOREST LODGE CARE HOME
1117,FRAMEWORK HOUSING ASSOCIATION
1118,GARY HOPE PHOTOGRAPHY
1119,GLUG GLUG GLUG
1120,GM ENVIRONMENTAL SERVICES 
1121,GRANDCROSS  RESIDENTS ACCOUNT
1122,GRAYS LOCKSMITHS 
1123,GREEN-TECH 
1124,GREENTECH 
1125,GREGGS - S1578
1126,H B INSULATIONS (NOTTS) 
1127,HALFORDS 0347
1128,HAWTHORN THEATRICA
1129,HC ONE 
1130,HICKLING & SQUIRES 
1131,JAM JAR
1132,JOHN E WRIGHT
1133,JSM BUILDERS & JOINERS 
1134,K.B PACKAGING
1135,KEYLINE
1136,KIDS OT WORKS 
1137,KINGSFIELD COMPUTER
1138,LEGAL & GENERAL IM STERLING LIQUIDITY FUND
1139,MARGARET HOY
1140,MATTHEW THOMAS ASSOCIATES
1141,MAXEYS FARM FOODS
1142,METHODIST HOMES
1143,MOUNT VERNON TERRACE
1144,MULTIPIE 
1145,NAT MUSEUM OF CHILDHOO
1146,NEW LEAF ADOPTION
1147,NOTTINGHAM REHAB 
1148,NOTTINGHAMSHIRE POLICE
1149,O2 UK PAYMENT
1150,OWEN TAYLOR & SONS
1151,PAGE WHELAN DESIGN & PRINT 
1152,PARK PLAZA LEEDS
1153,PAYPAL  GRAPHISOFT
1154,PAYPAL  SMARTENTERP
1155,PEDALEXPRES
1156,PRIMARK
1157,PROMOTIONAL DISPLAYS & SIGN COMPANY
1158,QUACKERS 
1159,R H COMMERCIAL VEHICLES 
1160,RATCLIFF & ROPER PRINTERS 
1161,RENT A TILL 
1162,RHYTHM NATION DANCE DIST
1163,RIGBY TAYLOR
1164,RT SWEEPER SERVICES 
1165,RYANAIR22 22400000URUUWK
1166,RYMAN
1167,SAIN KIMBERLEY
1168,SCORPIO SIGNS
1169,SCREWFIX DIRECT
1170,SCROPTON RIDING CENTRE
1171,SECURE MAILING 
1172,SEELY HIRST HOUSE
1173,SERCO 
1174,SOFTCAT 
1175,SOUTHWARK PRIMARY SCHOOL
1176,STAPLES UK
1177,TEDDINGTON ELECTRONICS
1178,THE FEDERATION OF BURIAL & CREMATION AUT
1179,THE ORCHARD DAY NURSERY
1180,TOWER OF LONDON
1181,TRAVELODGE GB0911
1182,TRUE STONE SURFACING COMPANY
1183,TWITTER ADVERTISING
1184,UNIVAR-MOTO
1185,UNIVERSAL SMART CARDS 
1186,UPT - EMT NOTTINGHAM R
1187,W J SCOTT RE ASHLEIGH HOUSE RESIDENTS
1188,WAKEFIELD COUNCIL
1189,WESTERN POWER DISTRIBU
1190,WICKES
1191,WORLDSTORES 
1192,WP-ARTS MARKETING
1193,WWW.O-MILLSLINENS.CO.U
1194,WWW.UNIFORMCOLLECTION.
1195,YES 2 SOLUTIONS
1196,YES2 SOLUTIONS
1197,123-REG.CO.UK
1198,A & V SQUIRES PLANT CO 
1199,A1 LOCKSMITHS 
1200,A1 MINI MIX CONCRETE L
1201,AA GLOBAL LANGUAGE SERVICES 
1202,ABBACAS CONSULTING 
1203,ACADEMY DAY NURSERY (NOTTINGHAM) 
1204,AECOM  INFRASTRUCTURE & ENVIRONMENT UK 
1205,AGE UK NOTTINGHAM & NOTTINGHAMSHIRE
1206,ALLIED HEALTHCARE (UK) 
1207,ALLIED INTERNATIONAL TRADING  T/A SUPERTOUCH
1208,ALLTHEBEST CONSULTANTS 
1209,ALLTOOLS 
1210,AMEC ENVIRONMENT & INFRASTRUCTURE UK 
1211,AMT COFFEE
1212,ANGELBELL 
1213,ARCHIMEDES T/A FOREST SCHOOLS EDUCATION 
1214,ARGOS BUSINESS SOLUTIONS 
1215,ARNOLD HOUSE DAY NURSE
1216,ARTCORE
1217,ASHGATE HOME CARE
1218,ASHLAND DEVELOPMENTS 
1219,ASHLEY PEAKE NOTTINGHAM 
1220,ASPIRATIONS CARE
1221,ASSERTIVE TECHNOLOGIES T/A STEEPER
1222,BADENOCH & CLARK 
1223,BALFOUR BEATTY CIVIL ENGINEERING 
1224,BALL COLEGRAVE 
1225,BANCA UNDER 5S PLAYGROUP
1226,BESTWOOD ADVICE CENTRE 
1227,BIFFA WASTE SERVICES 
1228,BIG BOUNCE
1229,BILBOROUGH COMMUNITY BOXING CLUB
1230,BLACKLOCK CARPETS 
1231,BLUE BELL HILL TRUST
1232,BOBS RESIDENTS GROUP
1233,BROWNE JACOBSON 
1234,C R BROWN 
1235,CAKES ETCETERA
1236,CAMERON HOUSE
1237,CAMPBELL DESIGN & ENGINEERING 
1238,CARERS TRUST EAST MIDLANDS
1239,CATERING PROJECTS 
1240,"CCS MEDIA ,"
1241,CHAYAH DEVELOPMENT PROJECT
1242,CHRISTIAN DUPLICATING SERVICE
1243,CIEH
1244,CLARK & PARTNERS 
1245,COMMUNITY LEARNING NETWORK
1246,COMPLETE TREE CARE  T/A CTC RECRUITMENT
1247,CONISTON ASSOCIATES 
1248,DAMIEN GRIFFITHS WITH BOX LIMTED
1249,DISPLAYSENSE.CO.UK
1250,DISTRACTION AGENCY 
1251,DIZZY INK
1252,DLA PIPER UK 
1253,DROP INN
1254,DSA
1255,EAST MIDLANDS CROSSROADS
1256,ECEBS 
1257,ELEVATE CONSULTING 
1258,EUROTECH ENVIRONMENTAL 
1259,FAST GRAPHICS 
1260,G & G SIGNS
1261,GB OILS  T/A EMO OIL
1262,GO TRAFFIC MANAGEMENT 
1263,GOLDENS NOTTINGHAM
1264,GREENFIELDS CENTRE 
1265,GREENS WINDMILL TRADING COMPANY 
1266,HANLEY & GELLESTROPE CHARITIES
1267,HARLANDS GROUP
1268,HARPERS OF MAPPERLEY JOINERY & BUILDING 
1269,HATHERLEY COMMERCIAL SERVICES 
1270,HOMEBASE  088
1271,IMPACT ELECTRICAL DISTRIBUTORS 
1272,INDIAN COMMUNITY CENTRE (PROPERTY) 
1273,INTEGRATED BUILDING MANAGEMENT SYSTEMS 
1274,ISLINGTON COUNCIL
1275,J A KENT SERVICES (EAST MIDLANDS) 
1276,J&J MAINTENANCE SERVICES 
1277,JOHN E WRIGHT & CO 
1278,JOHNSTONES DEC CENTRE
1279,JOHNSTONES DECORATING
1280,JULIE LEATHER CLINICAL PSYCHOLOGY CONSUL
1281,JUNIFER SYSTEMS 
1282,KAEFER C&D 
1283,KEEPMOAT REGENERATION 
1284,KELTIC
1285,KISIMUL GROUP 
1286,KLEVER KIDS DAY NURSERY
1287,KNIGHTON JANITORIAL
1288,KUDOS CATERING (UK) 
1289,LAND REGISTRY
1290,LUKES & GODWIN 
1291,M SAVAGE T/A MJ SERVICES
1292,MGB PLASTICS 
1293,MILLENNIUM BUSINESS SYSTEMS 
1294,MISTRYS PHARMACY T/A TOP VALLEY
1295,MOTT MACDONALD 
1296,MOZAIC UK  T/A CENTURY STUDIOS
1297,MUSIC BEYOND MAINSTREAM 
1298,NATIONWIDE WORKWEAR
1299,NEW COLLEGE NOTTINGHAM
1300,NOTTINGHAM COMMUNITY & VOLUNTARY SERVICE
1301,NOTTINGHAM LAW CENTRE
1302,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST
1303,NOTTINGHAMSHIRE COUNTY SUPPLIES
1304,NPOWER 
1305,OAKWOOD ENVIRONMENTAL SERVICES
1306,ODDSOCKS COMMUNICATIONS
1307,ON A ROLL SANDWICH COMPANY 
1308,ONPOINT
1309,PAM WELLBEING 
1310,PATCO EVENTS 
1311,PAUL WHITE 
1312,PAYPAL  HOMEWARE2UL
1313,PERFORMANCE SOLUTIONS MANAGEMENT
1314,PHILIP BEST DESIGN 
1315,PHILIP NEWBOLD T/A A&P INFLATABLES
1316,PHOENIX SOFTWARE
1317,PICKFORDS MOVE MANAGEMENT 
1318,PRE SCHOOL LEARNING ALLIANCE
1319,PRESTIGE NURSING 
1320,PRETTY WINDOWS DAY NURSERY
1321,PRINT IMAGE FACILITIES 
1322,PRINT IMAGE NETWORK 
1323,PROGRESSIVE SAFETY FOOTWEAR & CLOTHING
1324,PROMENADE PROMOTIONS
1325,PUDSEY DIAMOND ENGINEERING 
1326,RA CARRINGTON & S CARRINGTON T/A FAIRHAVENS HOSTEL
1327,RECYCLING EQUIPMENT SERVICES 
1328,RIGBY TAYLOR 
1329,RIGGOTT & CO 
1330,ROYAL MAIL GROUP 
1331,RS COMPONENTS
1332,SAFETY KLEEN UK 
1333,SAS LINING SERVICES 
1334,SCOTTISH WIDOWS 
1335,SECURITY OFFICE
1336,SEVERN TRENT WATER
1337,SHERWOOD PLAYGROUP
1338,SILVERMANS 
1339,SINBAD PLANT 
1340,SKILLS & EMPLOYMENT SUPPORT 
1341,SMARTWATER TECHNOLOGY 
1342,SMITH KENT (NOTTM) 
1343,SMITH TECHNOLOGIES 
1344,SOFTWARE BOX 
1345,SOUTHERN RETAIL SYSTEM
1346,SPORTSAFE UK
1347,ST JOHNS CARE 
1348,STAFFORDSHIRE COUNTY COUNCIL
1349,STEPPING STONES DAY NURSERY 
1350,SYSTRA 
1351,TELEFONICA UK 
1352,THE BEES` KNEES
1353,THE KNOWLEDGE ACADEMY
1354,THE LIBRARY OF BHA
1355,THE MILFORD ACADEMY
1356,THE ROWAN ORGANISATION
1357,THE STAGE HOTEL
1358,TOOLS4EVER 
1359,TRENTSIDE FIXINGS 
1360,TRUSTMARQUE SOLUTIONS
1361,TURENTEK
1362,UNEEK CLOTHING COMPANY 
1363,VICTORIA & MAPPERLEY PRACTICE
1364,VIEWTEC SIGNS 
1365,VIRGIN MEDIA
1366,W M MORRISONS
1367,W R LEIVERS 
1368,WAITROSE 591
1369,WESTFIELD HEALTH
1370,WESTMINSTER HOMECARE 
1371,WILLIAM FREER 
1372,WOLSELEY UK  T/A BURDENS
1373,WWW.ARCO.CO.UK
1374,WWW.AWARDSCENTRE.ORG
1375,WWW.CIPFA.ORG.UK
1376,WWW.IHASCO.COM
1377,WWW.LOCAL.GOV.UK
1378,WWW.NISBETS.COM
1379,WWW.STAPLES.CO.UK
1380,WWW.XLNTSPORTS.CO.UK
1381,XMA  NO 1 ACCOUNT
1382,ZURICH MANAGEMENT SERVICES
1383,DIRECT HEATING & PLUMB
1384,GALLERIES OF JUSTICE M
1385,HOMESENSE
1386,NOTTINGHAM WORKWEAR
1387,DABS COM 
1388,FLEX E  VOUCHERS
1389,SAINSBURYS LOC4746
1390,SAINSBURYS LOC4808
1391,123 REG R/T
1392,1ST CARE  T/A HAWTHORNE NURSING
1393,ABBEYFIELD UK
1394,ADVANCED CHILDCARE GROUP T/A INDEPENDENT CHILDCARE GROUP
1395,AGS BUILDING CO
1396,ALDERCAR RESIDENTIAL HOME
1397,ALLSTAR BUSINESS SOLUTIONS 
1398,ARDEN LEA NURSING HOME RESIDENTS AC
1399,ARDEN LEA NURSING HOME RESIDENTS ACCOUNT
1400,ARDEN LEA NURSING HOME RESIDENTS ACOUNT
1401,ASCOT HOUSE RESIDENTIAL HOME
1402,ASCOT HOUSE RESIDENTS ACCOUNT
1403,ASDA HOME SHOPPING
1404,ASDA SUPERSTORE 04030
1405,ASHA HEALTHCARE (KIRKBY IN ASHFIELD) 
1406,ASHFIELD DISTRICT COUNCIL
1407,ASHLEIGH HOUSE RESIDENTS FUND
1408,ASSOC OF DEMOCRATIC SERVICES OFFICERS
1409,ASTOR BANNERMAN (MEDICAL) 
1410,AUTISM EAST MIDLANDS
1411,AUTISM SUPPORT & CARE 
1412,AVERY HOMES BULWELL 
1413,AVERY HOMES NUTHALL 
1414,AVF MARKETING
1415,B & H PLASTICS 
1416,B&L PREMIER CARE 
1417,BARCHESTER HEALTHCARE (CHESTER COURT)
1418,BECAUSE WE CARE 
1419,BEECHDALE MANOR (BONDCARE)
1420,BELLE VUE HAIRDRESSING
1421,BFS GROUP  T/A BIDVEST 3663
1422,BLACKPOOL FYLDE & WYRE SOC FOR THE BLIND
1423,BLUE SKY CARE 
1424,BLUE SKY CARE  RE HELEN SPRIGGS FOSSEY
1425,BLUE SKY CARE  RE RACKINDER NANDHRA
1426,BONDCARE GROUP
1427,BROADLANDS RESIDENTIAL CARE HOME
1428,BROADOAK PARK VILLAGE COMPLEX
1429,BROWN FOX ASSOCIATES
1430,BROXTOWE BOROUGH COUNCIL
1431,BUPA CARE SERVICES
1432,C I E - GROUP 
1433,CALDECOTT FOUNDATION 
1434,CARE AT RAINBOWS END
1435,CARE FUTURES
1436,CARISBROOKE HEALTHCARE  T/A ELM TREE HOUSE
1437,CFA NOTTINGHAM CITY COUNCIL T/A PAYPOINT 
1438,CH DESIGN CONSULTANCY 
1439,CHARITIES AID FOUNDATION
1440,CHARTERED INSTITUTE OF HOUSING
1441,CHENGUN CARE HOMES 
1442,CHILD SUPPORT AGENCY CLIENT FUND A/C
1443,CHURCH FARM NURSING HOME  SKYLARKS
1444,CITY CENTRE HEALTH CLU
1445,CITY FINANCE DEPAR
1446,CLARKE WILLMOTT 
1447,CO-OP GROUP 017957
1448,COCKINGTON HOUSE
1449,COLAS 
1450,CONCRETE REPAIRS 
1451,CP-LIGHTING.CO.UK
1452,CRAEGMOOR BOUGHTON MANOR
1453,CREATIVE CARE (EAST MIDLANDS )
1454,CRYSTAL NURSING SERVICES 
1455,CRYSTAL NURSING SERVICES  PARKVIEW CLIENTS ACCOUNT
1456,CURRYS ONLINE
1457,DALEPEAK  T/A STAMFORD HOUSE
1458,DEPARTMENT OF WORK AND PENSIONS CMS EMPLOYERS
1459,DERBYS & NOTTS CHAMBER OF COMMERCE & IND
1460,DERBYSHIRE COUNTY COUNCIL
1461,DIRECT PAYMENTS SERVICE USERS
1462,DISCLOSURE SCOT
1463,DR & L BUNKER
1464,DWP JOB CENTRE PLUS NO 1 T/A DEPARTMENT FOR WORK & PENSIONS
1465,EASTGATE 
1466,EDEN BROWN 
1467,EDEN SPRINGS
1468,ELIZABETH FITZROY SUPPORT (RICHARD HUSBANDS)
1469,ENVIRONMENT AGENCY
1470,EREWASH BOROUGH COUNCIL
1471,EVERMODEST
1472,FACEBOOK UPTEE8W4S2
1473,FCC RECYCLING (UK) 
1474,FIELD HOUSE
1475,FITZROY SUPPORT
1476,FITZROY SUPPORT RE PAULINE FOSS
1477,FOREST LODGE REST HOME 
1478,FORTRESS GATES & FABRICATIONS 
1479,FOSTERING PEOPLE 
1480,FOSTERING SOLUTIONS(EAST MIDLANDS)
1481,FOUR SEASON GRANBY (1) 
1482,FOUR SEASON HOMES (ILKESTON)
1483,FOUR SEASONS (BAMFORD) 
1484,FOUR SEASONS (EVEDALE)  CHARNWOOD CAR
1485,FOUR SEASONS HOMES (ILKESTON)
1486,FRESH START FOR KIDS 
1487,FS (ILKESTON)  RE ASPLEY NEURO UNIT PERS ALLOWANCE
1488,FS ILKESTON  RE ASPLEY NEURO UNIT PERSONAL ALLOWANCE
1489,G H & A MCKIE
1490,G4S CARE & JUSTICE SERVICE UK 
1491,GB GROUP 
1492,GEDLING BOROUGH COUNCIL
1493,GRACE CARE 
1494,HAND BAGGED (TOUR) 
1495,HARRY J COMBELLACK & SONS
1496,HATZFELD CARE 
1497,HAVEN LODGE BR
1498,HAZEL GROVE NURSING HOME
1499,HC ONE  PERSONAL ALLOWANCE
1500,HC ONE  RE KINGSTHORPE VIEW CARE HOME
1501,HC1  RE ACACIA
1502,HC1  RE SILVERWOOD
1503,HC1  RE THE BEECHES (NOTTINGHAM)
1504,HEATHCOTE CARE 
1505,HEATHCOTES CARE 
1506,HEATHCOTES CB 
1507,HEATHCOTES M 
1508,HENSHAWS SOCIETY FOR THE BLIND
1509,HER MAJESTYS COURTS & TRIBUNALS SERVICE
1510,HERITAGE CARE
1511,HILTON NOTTINGHAM
1512,HOLLY BANK HOUSE
1513,IDEAL CARE HOMES 
1514,ILLE PAPER SERVICES 
1515,INTERNATIONAL CELEBRITY NETWORKS 
1516,ISA LEA  (ASPLEY WORKWEAR RENTALS)
1517,J W NUNN PATRICK HOUSE
1518,J W NUNN TA CHERRY TREE COTTAGE
1519,JARNDYCE
1520,JASON WAYNE NUNN T/AS COCKINGTON HOUSE
1521,JOHN GOOD 
1522,JOHNSON BROS TOURS  T/A REDFERN TRAVEL
1523,JUNCTION EIGHTEEN
1524,K MAYFIELD & M HOLTON
1525,KARCHER UK
1526,KISIMUL GROUP  RE VICKY WALL
1527,LAFARGE TARMAC TRADING 
1528,LANDERMEADS P A ACCOUNT
1529,LANDERMEADS RESIDENTS PERSONAL ALLOWANCE
1530,LANGDALE HOUSE RESIDENTS ACCOUNT
1531,LANGDALE HOUSE RESIDENTS ACCT
1532,LEAVING CARE COMPANY 
1533,LES MILLS FITNESS
1534,LEYTON HEALTHCARE (NO5) 
1535,LIFE CIC
1536,LIFELINE NURSING SERVICES 
1537,LIME LODGE CARE 
1538,LIME LODGE RE MISS HELEN NICHOLAS
1539,LINK MAILING SYSTEMS 
1540,LITTLE ACRE  NUMBER TWO ACCOUNT
1541,LITTLE ACRE RESIDENTS FUND
1542,LITTLE ACRES 
1543,LITTLE ACRES  NO 2 ACCT
1544,LITTLE ACRES NO2 ACCOUNT
1545,LITTLE ACRES NUMBER TWO ACCOUNT
1546,LITTLE ACRES RESIDENTS FUND
1547,LONDON PHILHARMONIC ORCHESTRA 
1548,LOWMOOR NURSING HOME
1549,MAPPLETON HOUSE
1550,MD SOCIAL CARE SERVICES 
1551,MEADOW LODGE (BEESTON )
1552,MENCAP
1553,METHODIST HOMES CLIENT ACCOUNT
1554,MGB CARE SERVICES
1555,MGB CARE SERVICES 
1556,MGB CARE SERVICES  CLIENT ACCOUNT
1557,MGB CARE SERVICES  CLIENT ACCT
1558,MGB CARE SERVICES  CLIENTS A/C
1559,MINSTER CARE MANAGEMENT 
1560,MOJATU 
1561,MONARCH HEALTH CARE 
1562,MORPLAN
1563,MY PEACEMILLS 
1564,MY SIGHT NOTTINGHAMSHIRE
1565,NATWEST BANK
1566,NCC CLIENTS MONIES
1567,NCHA  ASHLAND ROAD WEST
1568,NEWARK & SHERWOOD DISTRICT COUNCIL
1569,NEWDEC INTERIORS 
1570,NEWS SHOP
1571,NEXUS FOSTERING
1572,NO 5 CHAMBERS  COLLECTION ACCOUNT
1573,NORSACA TRADING      1
1574,NOTTINGHAM CITY COUNCIL
1575,NOTTINGHAM ICE CENTRE
1576,NOTTINGHAM MAGISTRATES COURT
1577,NOTTINGHAM OFFICE SERVICES
1578,NOTTINGHAMSHIRE YMCA
1579,NOTTS CC PENSION FUND
1580,OAKDENE RESIDENTS FUND
1581,OFF LIMITS CORPORATE E
1582,ORANGE GROVE FOSTERCARE 
1583,P&MM  CHILDCARE CLIENT ACCOUNT
1584,PARKER HOUSE
1585,PATHWAY CARE SOLUTIONS II 
1586,PATHWAY CARE SOLUTIONS 
1587,PATHWAYS HEALTHCARE 
1588,PAUL BURNETT ASSOCIATES 
1589,PAYPAL  REHABILITAT
1590,PIERS (UK) 
1591,PORTLAND COLLEGE
1592,PORTLAND COLLEGE FOR PEOPLE WITH DISABILITIES
1593,PORTLAND HOUSE
1594,POUNDWORLD RETAIL
1595,PRESERVATION EQUIP
1596,PRIME LIFE  RE LINWOOD HOUSE RES FUND
1597,PRIME LIFE  RE LITTLE ACRE RESIDENTS FUND
1598,PRIMELIFE 
1599,PRIMELIFE  RE OLD STATION CLOSE RESI
1600,PURCELL
1601,QUALITY CARE (EM) 
1602,QUALITY CARE EM  THE HOLLIES RES ACC
1603,QUANTAQUA 
1604,REAL LIFE OPTIONS
1605,REGAL CARE TRADING 
1606,REGIONAL FOSTER PLACEMENTS 
1607,RIGHT TRAK 
1608,RMBI NO4 ACCOUNT
1609,RODENVINE (NOTTINGHAM)  T/A PARKER HOUSE
1610,RS CARE HOMES 
1611,RUDDINGTON HOMES 
1612,RUNWOOD HOMES
1613,RUNWOOD HOMES 
1614,RUTLAND MANOR 
1615,RYLANDS RESIDENTIAL CARE HOME
1616,S & A REMOVALS & STORAGE
1617,S D JAQUES LIME LODGE CARE 
1618,SAFEEN AKHTAR T/A ACE CARS
1619,SANDICLIFFE MOTOR GROUP
1620,SAVACE 
1621,SAVILLS (UK) 
1622,SCOPE
1623,SEARCH NOTTINGHAM
1624,SEDDONS PLANT &ENG
1625,SELCO TRADE CTR EFT S0
1626,SEVERN TREN WATER
1627,SIEMENS FINANCIAL SVS
1628,SIGNHEALTH
1629,SILVER COMEDY ENTERPRISES 
1630,SPALDINGS 
1631,ST JUDES PCC
1632,ST MARTINS RESIDENTS FUND
1633,STEP FORWARD (NOTTM) 
1634,STOKE HOUSE CARE HOME
1635,SUNCARE HOMES  T/A GABLES NURSINGHOME
1636,SURREY LOAMS 
1637,SYCAMORE LODGE
1638,TAYLOR HOGAN HEALTH CARE SERV USER A/C
